ProductId|category|subcategory|procuredValue|minMargin|maxMargin|SellerID|lastModified
76584684|191|1911281|2328.66|20.71|21.28|9009|2017-05-03 15:56:54
66564313|152|1521511|4570.37|5.93|22.96|9026|2017-05-05 16:03:26
85325852|110|1101294|3921.11|23.66|26.72|9029|2017-05-06 15:39:04
72333360|134|1341525|2743.34|7.49|15.84|9005|2017-05-11 16:07:58
17870543|157|1571928|107.13|24.84|27.26|9027|2017-05-08 16:05:53
11145826|157|1571047|1623.72|8.78|25.59|9006|2017-05-04 16:12:14
50432017|143|1431347|2635.00|16.02|26.39|9009|2017-05-03 15:38:22
28730054|100|1001691|1315.43|9.89|20.86|9013|2017-05-11 15:44:48
11186330|187|1871597|2740.86|1.79|18.80|9012|2017-05-07 15:54:27
85073746|139|1391302|2026.84|5.22|15.04|9017|2017-05-02 15:37:48
16520535|144|1441298|2914.39|21.12|25.09|9027|2017-05-10 15:40:36
35052522|103|1031065|3916.26|7.23|25.03|9007|2017-05-01 15:49:32
25062082|138|1381949|1101.47|8.98|31.35|9027|2017-05-03 16:06:33
70415270|194|1941705|1840.52|18.63|41.55|9011|2017-05-10 15:54:57
52006027|134|1341939|957.51|9.79|34.52|9026|2017-04-27 15:53:20
62225518|104|1041905|3175.19|11.44|29.07|9030|2017-05-03 16:10:34
54454433|160|1601863|4648.55|7.39|25.37|9016|2017-05-10 15:55:53
11827146|113|1131995|922.24|4.46|18.67|9022|2017-04-28 16:07:17
11258401|139|1391918|1052.53|18.73|37.90|9017|2017-04-29 15:45:19
38661547|162|1621610|1208.19|22.71|38.86|9030|2017-05-08 15:40:11
81328787|184|1841498|1264.01|4.37|11.95|9023|2017-04-30 15:41:23
87432066|192|1921107|4983.94|4.22|23.05|9008|2017-05-03 15:45:58
62621381|191|1911011|604.00|23.55|46.21|9030|2017-05-05 15:41:57
50788363|187|1871018|3701.05|13.78|32.86|9011|2017-05-08 15:39:03
61608511|103|1031524|11.96|3.90|20.25|9011|2017-05-07 15:42:18
44058804|162|1621131|4097.02|21.37|36.27|9003|2017-05-05 15:37:56
45155850|117|1171410|1708.05|19.72|33.37|9028|2017-05-04 15:48:25
26171155|165|1651113|1062.96|2.19|14.88|9019|2017-05-04 15:47:10
87278621|115|1151286|1395.78|7.27|8.18|9011|2017-04-28 16:00:43
35844407|196|1961010|1186.97|19.28|31.99|9014|2017-04-29 15:58:28
24013330|113|1131485|393.18|22.51|39.26|9014|2017-05-08 15:54:19
13560387|115|1151986|3711.18|3.70|23.62|9018|2017-05-01 16:00:07
24555404|133|1331199|1876.43|0.75|24.70|9028|2017-05-03 15:59:56
34724738|173|1731977|1760.60|18.16|33.66|9008|2017-05-01 15:36:46
16873010|174|1741369|664.48|8.81|32.12|9010|2017-05-04 16:02:12
51682677|198|1981328|3200.75|21.21|45.00|9020|2017-05-05 15:39:47
67464783|138|1381128|514.70|3.30|18.55|9004|2017-05-10 16:09:50
67185065|197|1971446|3965.18|19.26|32.22|9024|2017-05-11 16:11:15
80851611|113|1131058|2915.38|16.14|29.79|9014|2017-05-09 15:36:01
67738316|101|1011821|3222.85|21.20|39.62|9024|2017-05-06 15:38:21
71845783|186|1861996|604.98|2.15|4.95|9001|2017-05-05 16:03:19
11385522|122|1221851|1091.30|9.92|10.08|9027|2017-05-11 15:52:49
25464081|113|1131526|104.64|12.01|16.39|9017|2017-05-03 16:06:19
65528834|180|1801705|4461.33|8.90|31.86|9024|2017-05-01 16:09:11
60766825|144|1441258|3079.37|1.02|21.83|9029|2017-04-28 16:10:10
41451113|180|1801073|1800.51|2.86|15.96|9007|2017-04-27 16:10:18
25670375|193|1931647|334.87|0.22|8.26|9006|2017-04-28 16:05:48
21211604|188|1881235|4918.62|9.80|32.96|9011|2017-04-30 15:55:11
30288261|191|1911276|1278.02|21.95|33.96|9013|2017-05-08 15:47:11
53154626|184|1841305|1683.81|11.60|26.20|9018|2017-05-09 15:51:28
23267824|188|1881450|1114.92|14.37|19.55|9002|2017-05-03 15:45:30
26274355|116|1161141|2601.22|22.86|38.83|9013|2017-05-11 15:41:47
67018740|116|1161017|3405.67|9.41|22.62|9029|2017-05-03 15:44:56
42045777|158|1581789|3238.51|12.50|36.33|9020|2017-05-04 16:09:36
18167606|138|1381472|3639.96|13.35|29.46|9030|2017-04-27 16:04:38
58732258|105|1051102|388.71|5.05|28.37|9014|2017-05-11 15:38:48
88504185|165|1651778|4623.78|12.23|34.15|9022|2017-05-06 15:59:45
32817322|139|1391533|4988.73|15.64|26.68|9024|2017-05-09 15:39:45
75613857|149|1491653|4881.19|12.97|33.95|9007|2017-05-05 15:40:02
42807807|161|1611016|3501.82|3.73|16.13|9029|2017-05-01 16:07:16
42115448|129|1291985|264.24|13.10|25.12|9030|2017-04-29 16:10:50
67727661|108|1081083|4268.72|13.76|38.49|9026|2017-05-03 16:02:58
33285531|123|1231370|1141.27|13.56|25.89|9012|2017-04-30 15:42:55
88843575|134|1341242|3231.61|20.68|32.60|9022|2017-04-28 15:51:15
68710763|120|1201341|92.52|12.59|36.23|9003|2017-04-30 16:06:42
37234847|139|1391592|2138.49|23.71|31.34|9018|2017-05-11 15:41:36
51633658|160|1601842|4002.25|13.66|37.76|9006|2017-05-07 16:10:12
18040407|132|1321166|1495.44|21.83|42.41|9025|2017-05-10 15:38:23
65683160|151|1511869|897.27|5.26|26.34|9008|2017-05-07 15:38:44
23848323|180|1801820|3007.43|5.44|19.86|9006|2017-05-11 15:51:06
66210646|127|1271232|3269.25|11.35|26.33|9022|2017-05-03 15:54:46
61026544|186|1861297|4344.87|22.93|40.10|9028|2017-05-07 15:37:21
77121762|196|1961585|937.89|8.30|26.52|9022|2017-05-11 15:47:00
84553808|115|1151259|804.51|11.97|31.32|9026|2017-05-02 15:59:13
65154150|118|1181319|1596.57|11.22|28.77|9001|2017-05-11 16:01:47
44502740|147|1471680|3766.43|9.55|34.10|9020|2017-05-07 15:41:45
78060077|135|1351683|4942.80|19.66|32.59|9020|2017-05-08 16:06:27
54604552|163|1631458|2952.67|17.87|37.13|9003|2017-05-01 15:40:39
15724745|186|1861677|1971.59|2.20|23.76|9002|2017-05-01 16:04:33
37537047|145|1451744|988.30|14.76|18.45|9014|2017-05-01 15:52:52
85246625|146|1461308|2418.75|16.80|17.83|9027|2017-05-10 15:51:20
27303367|121|1211628|2979.81|15.87|39.52|9014|2017-05-01 16:07:57
61573271|101|1011767|2128.04|23.96|40.82|9004|2017-04-29 15:55:24
60770083|115|1151691|1034.34|4.39|12.20|9004|2017-04-28 15:54:58
37485224|181|1811059|4.80|9.22|15.24|9021|2017-05-08 15:55:14
80663146|120|1201861|2330.75|13.39|15.33|9015|2017-05-10 16:07:46
53888873|140|1401332|4261.26|22.63|24.79|9008|2017-05-02 15:49:38
31547362|119|1191311|2451.31|7.99|19.50|9014|2017-05-08 15:55:10
16774853|130|1301467|484.67|3.17|16.18|9018|2017-05-09 15:36:01
62784254|131|1311794|1831.83|1.49|6.51|9029|2017-05-10 16:05:35
60017027|125|1251928|4126.60|10.11|30.95|9026|2017-04-27 15:38:31
73238537|180|1801548|2976.09|8.81|28.53|9014|2017-05-07 16:11:24
15183430|119|1191726|1857.40|0.12|9.71|9003|2017-04-30 15:40:57
57365247|129|1291235|3303.93|9.37|26.77|9020|2017-04-28 15:51:12
24427223|135|1351332|716.15|10.19|24.70|9001|2017-04-30 15:49:23
37180502|136|1361324|1406.70|17.67|24.45|9004|2017-05-05 16:11:58
72552887|109|1091983|4558.36|6.50|18.46|9028|2017-04-30 16:04:57
50265315|156|1561188|2019.92|21.70|26.24|9002|2017-05-08 15:58:48
50788318|188|1881909|1229.45|24.26|37.73|9011|2017-05-03 16:07:56
24785803|115|1151037|3094.31|4.23|16.24|9020|2017-05-07 15:42:25
53206348|115|1151477|3521.49|6.33|23.71|9008|2017-05-04 16:07:03
15223182|101|1011838|1058.83|24.99|44.98|9023|2017-04-27 15:59:23
67558413|111|1111938|980.83|3.96|14.94|9007|2017-05-10 16:02:56
51427350|154|1541765|1282.83|19.20|43.98|9020|2017-04-28 16:09:41
70050365|152|1521758|4278.50|15.44|38.48|9028|2017-04-28 15:50:44
80230223|133|1331426|4121.97|11.89|17.82|9002|2017-05-02 16:02:21
13735887|118|1181122|4218.66|3.95|24.16|9021|2017-05-10 15:39:47
22855744|195|1951535|3988.82|12.98|16.59|9011|2017-05-08 16:03:46
65214476|127|1271169|3701.91|20.89|33.46|9016|2017-05-04 15:38:12
58301865|134|1341487|4044.94|9.77|16.71|9018|2017-05-05 15:44:34
82856232|179|1791360|4571.46|3.48|17.54|9025|2017-05-01 15:37:09
84126863|176|1761077|1236.12|14.98|31.68|9018|2017-05-10 16:02:14
11703606|174|1741615|1315.98|12.19|21.24|9005|2017-05-04 15:49:01
45285012|114|1141760|64.78|10.95|32.63|9002|2017-04-30 15:48:56
73756884|168|1681088|2981.01|6.96|30.24|9014|2017-05-06 15:49:56
63653527|107|1071270|238.24|7.89|21.73|9029|2017-05-04 16:07:32
57142063|151|1511581|1323.65|6.69|9.31|9020|2017-05-11 16:00:19
27165068|167|1671031|2883.00|17.65|31.98|9011|2017-05-08 15:50:09
55335642|156|1561176|1534.49|10.25|28.24|9019|2017-05-10 15:49:05
57684133|194|1941963|1556.03|13.60|31.74|9023|2017-04-27 15:56:35
25074022|180|1801090|3627.02|10.84|18.12|9008|2017-05-08 15:39:14
28571783|139|1391452|2702.75|24.72|48.05|9026|2017-05-03 15:53:34
74360505|135|1351633|3565.74|2.03|23.86|9008|2017-05-07 16:00:12
47816721|184|1841068|2348.81|0.89|10.69|9021|2017-04-30 15:51:06
61430821|128|1281187|4155.28|15.23|24.09|9027|2017-05-09 15:57:26
27430277|103|1031282|1712.56|21.78|35.02|9019|2017-05-03 15:36:15
87721258|119|1191965|3759.89|7.03|12.47|9002|2017-05-07 16:03:02
67853476|194|1941756|3584.51|5.84|19.25|9002|2017-05-09 16:04:18
36628580|187|1871246|756.46|21.78|32.75|9022|2017-05-05 15:40:22
44806046|103|1031686|3939.20|5.12|22.06|9006|2017-05-07 15:58:51
74884840|157|1571180|1766.07|21.07|25.11|9008|2017-05-09 15:51:37
37333072|160|1601258|1477.44|22.83|42.96|9013|2017-05-04 15:49:54
63003631|111|1111129|757.77|18.76|35.83|9027|2017-04-29 16:09:22
24620107|130|1301111|1998.36|21.70|31.58|9024|2017-05-07 15:54:17
36448423|197|1971032|3999.89|11.81|36.40|9028|2017-05-07 15:44:06
87541354|106|1061083|4481.93|3.07|4.08|9016|2017-04-27 15:50:23
67386800|144|1441967|54.32|5.48|10.00|9010|2017-05-08 16:03:31
13506812|116|1161837|2035.21|24.67|44.98|9017|2017-05-08 16:06:27
68050888|155|1551163|900.20|12.91|17.39|9014|2017-04-29 15:58:14
41453737|179|1791627|886.07|13.34|37.22|9017|2017-05-06 16:00:07
56113712|120|1201982|1247.22|21.84|23.22|9003|2017-05-11 15:39:18
70235251|176|1761669|65.04|0.39|10.01|9016|2017-04-30 15:44:03
37388151|127|1271316|893.79|24.06|27.03|9016|2017-04-29 15:47:20
66617442|176|1761891|3421.54|9.74|31.66|9019|2017-05-08 16:07:01
44105624|173|1731392|4919.16|10.06|28.28|9023|2017-05-03 16:11:36
36165153|130|1301205|0.13|7.19|12.69|9002|2017-05-03 15:36:13
63807376|109|1091805|2717.69|19.43|20.80|9026|2017-05-06 16:11:25
58865301|117|1171580|1334.23|20.53|24.51|9010|2017-05-03 15:53:20
24710234|113|1131104|3609.62|0.07|15.19|9012|2017-05-07 15:36:19
81058735|147|1471959|879.76|20.38|31.82|9030|2017-05-05 15:39:15
51187163|112|1121904|4549.73|12.52|18.34|9003|2017-05-08 15:55:51
86438474|100|1001097|2044.49|8.03|26.64|9028|2017-05-03 15:58:27
73887311|102|1021427|2431.29|18.32|42.40|9017|2017-04-29 15:52:44
61310836|193|1931528|3208.59|6.70|7.49|9023|2017-04-30 15:43:30
47857206|170|1701743|1606.87|1.40|15.94|9022|2017-05-03 16:09:34
32414071|101|1011900|3867.05|16.66|28.13|9004|2017-04-28 15:50:45
80428462|169|1691612|3555.85|19.65|43.31|9030|2017-04-28 16:10:59
38720588|145|1451210|1852.12|3.85|9.04|9016|2017-04-30 15:36:21
17158021|171|1711715|3484.23|24.95|27.87|9023|2017-04-30 15:48:23
13047058|130|1301377|3257.46|14.00|37.76|9005|2017-05-05 15:43:01
42715061|161|1611538|3989.25|11.15|11.97|9022|2017-05-11 16:06:05
32812465|144|1441906|638.34|8.04|11.00|9008|2017-05-07 16:00:47
50651506|187|1871261|3529.12|22.43|43.58|9021|2017-04-30 16:11:28
67456301|109|1091780|4705.45|17.29|34.98|9004|2017-05-06 15:50:38
13421261|156|1561338|2155.49|22.92|33.09|9012|2017-05-05 16:03:40
57358052|188|1881776|1671.13|23.53|24.08|9025|2017-05-05 15:37:56
83064358|195|1951270|4970.19|6.29|20.36|9016|2017-05-02 15:51:49
67828437|158|1581905|3704.86|20.62|29.89|9016|2017-05-11 16:06:50
67504601|161|1611236|3812.86|10.54|12.91|9002|2017-05-02 15:55:07
81185830|144|1441925|373.59|3.57|10.26|9009|2017-04-27 16:02:32
11713071|149|1491114|2355.83|5.89|18.51|9028|2017-05-02 15:46:48
36165167|128|1281009|3195.94|22.49|35.34|9029|2017-04-27 15:52:01
47112323|124|1241267|1737.37|21.23|38.23|9002|2017-05-03 15:58:36
20616013|140|1401536|448.51|11.80|34.48|9020|2017-05-07 15:57:00
76445754|100|1001643|2094.21|18.27|28.09|9013|2017-05-07 15:53:46
81628773|147|1471032|1497.75|24.56|31.47|9022|2017-04-27 16:06:53
18257787|181|1811943|1425.98|21.58|41.99|9013|2017-04-27 15:38:45
78621860|141|1411107|1268.29|7.01|21.34|9023|2017-05-11 16:01:27
86605230|109|1091206|2533.76|10.72|32.97|9013|2017-05-07 15:40:09
88788326|163|1631467|26.61|5.00|20.89|9030|2017-05-07 15:59:25
43105884|155|1551318|1795.39|17.50|33.47|9029|2017-04-30 15:51:58
26257888|147|1471972|3688.10|2.20|18.23|9003|2017-04-30 16:01:41
38213052|169|1691979|2073.95|9.48|34.45|9022|2017-05-08 16:02:39
33367062|130|1301200|2031.38|14.83|33.61|9013|2017-05-04 15:46:16
82568273|129|1291184|482.40|24.18|36.74|9013|2017-05-02 15:53:23
44037046|190|1901019|3913.91|21.32|41.84|9018|2017-05-08 15:59:27
86474113|132|1321598|3254.63|3.35|12.74|9029|2017-04-29 16:07:05
23253241|143|1431354|4166.78|1.53|17.99|9012|2017-05-02 15:36:54
58613638|158|1581488|2887.80|12.52|20.35|9019|2017-05-03 15:58:35
77347143|140|1401448|3850.65|23.33|26.95|9007|2017-05-07 16:08:34
67560761|148|1481189|1636.39|16.37|40.29|9030|2017-05-06 16:01:47
14036151|133|1331633|973.52|7.36|23.83|9013|2017-05-08 15:57:42
35357238|161|1611270|2548.09|21.40|45.88|9008|2017-05-05 16:11:35
10203505|168|1681616|306.30|9.13|31.36|9026|2017-05-05 15:53:40
58583371|179|1791607|554.71|9.40|26.70|9029|2017-05-10 15:46:57
61518446|166|1661765|3236.93|19.60|20.99|9024|2017-05-04 15:44:37
34777215|183|1831689|2768.23|4.93|11.72|9008|2017-05-04 16:00:23
35147534|133|1331341|4533.84|21.87|27.68|9012|2017-05-10 15:52:24
80626147|178|1781692|1507.70|6.66|19.80|9028|2017-05-03 15:53:25
20348476|171|1711545|4755.44|16.19|25.58|9004|2017-04-29 15:49:54
86270071|159|1591922|703.07|7.61|22.63|9015|2017-04-29 15:58:47
44051337|189|1891683|2856.05|20.14|31.34|9020|2017-05-07 16:02:18
63001005|115|1151987|20.11|9.62|12.62|9009|2017-05-05 15:46:04
76061600|182|1821554|3266.32|3.54|27.58|9007|2017-05-05 16:07:40
65155418|198|1981830|236.74|1.12|23.74|9024|2017-04-27 15:39:44
34243564|143|1431046|3536.69|22.18|25.73|9002|2017-05-05 15:45:23
71081254|127|1271351|3315.46|8.20|10.25|9006|2017-04-27 16:07:43
57878888|133|1331929|147.76|8.06|26.93|9016|2017-04-27 15:44:10
23280836|108|1081518|4076.20|0.89|25.82|9011|2017-05-06 15:45:04
65047665|173|1731433|4637.03|11.51|23.54|9016|2017-05-11 16:12:09
75077362|105|1051435|4023.78|1.33|20.06|9014|2017-05-06 15:50:52
23254564|102|1021610|45.07|9.60|15.98|9008|2017-04-27 15:45:32
77278724|163|1631947|3449.18|7.79|16.76|9004|2017-05-05 15:52:19
14634878|103|1031024|2328.24|11.65|23.99|9022|2017-05-07 15:38:45
60562782|142|1421926|3454.22|22.27|42.47|9012|2017-04-29 15:57:13
63574320|152|1521185|753.06|18.30|19.23|9026|2017-04-28 15:54:38
42404555|135|1351878|676.22|15.33|26.34|9019|2017-05-10 16:02:07
83335682|145|1451634|4017.46|3.15|13.41|9022|2017-05-04 15:38:04
20866624|160|1601925|3669.67|2.46|8.22|9026|2017-05-08 15:39:43
48155261|167|1671970|527.75|21.26|40.97|9006|2017-05-05 16:10:10
20361424|170|1701458|673.16|10.82|13.67|9004|2017-05-11 15:47:42
52356312|145|1451394|689.79|21.85|36.47|9002|2017-05-11 15:41:38
65384421|122|1221721|4714.89|1.71|6.31|9005|2017-05-11 15:47:02
26540817|120|1201114|4497.31|12.43|29.24|9011|2017-04-29 15:54:06
28884811|185|1851795|2132.21|5.28|28.92|9001|2017-05-10 16:00:38
80056375|160|1601835|3068.23|16.39|37.58|9024|2017-05-10 15:37:17
12332880|105|1051612|1870.12|6.76|24.59|9006|2017-04-27 16:07:49
23650184|153|1531398|3995.74|17.23|38.53|9018|2017-05-11 16:09:24
22488454|163|1631822|2728.90|0.57|11.85|9013|2017-05-08 16:10:43
68606365|181|1811755|1550.34|7.06|11.30|9022|2017-05-02 15:38:09
72044057|101|1011246|2728.96|5.62|8.13|9027|2017-05-08 15:39:47
31477867|109|1091071|2452.25|8.95|15.55|9020|2017-04-30 15:40:50
46276704|150|1501735|206.84|19.55|31.58|9003|2017-05-06 15:43:09
35158215|186|1861538|392.87|0.57|6.87|9017|2017-05-05 16:07:33
37510881|106|1061298|232.13|4.83|27.20|9004|2017-04-27 15:52:32
65466141|153|1531348|3935.08|10.66|16.18|9018|2017-04-27 16:02:00
25638247|131|1311194|2603.21|9.89|17.59|9027|2017-05-01 15:56:36
62587805|192|1921227|2284.73|2.89|6.04|9015|2017-05-06 16:09:22
21884475|173|1731050|528.29|23.32|39.35|9027|2017-05-06 16:03:26
27486688|189|1891279|570.60|10.00|12.69|9012|2017-05-01 15:49:50
30672023|178|1781381|1195.72|10.12|32.72|9023|2017-05-05 16:09:23
53448650|188|1881396|273.73|8.34|8.87|9002|2017-04-30 15:50:17
84008023|184|1841718|3678.28|17.13|26.29|9010|2017-05-04 15:55:01
72130688|187|1871469|2837.03|9.64|18.64|9008|2017-05-06 16:02:52
18882366|150|1501854|3974.93|12.51|19.16|9011|2017-04-27 15:54:55
50104822|122|1221898|4994.04|3.83|20.46|9026|2017-04-30 15:52:50
84604148|113|1131079|771.14|16.82|38.14|9015|2017-05-06 16:03:13
34483238|171|1711612|2166.22|18.16|18.99|9012|2017-05-09 16:12:11
41681453|129|1291976|576.00|21.10|33.56|9026|2017-05-04 15:57:12
16338321|183|1831793|1278.98|11.86|31.70|9005|2017-05-09 15:59:25
13531823|191|1911127|2978.13|15.96|33.33|9014|2017-05-04 16:07:03
38023607|140|1401034|3378.40|4.97|21.06|9030|2017-05-03 15:46:12
77661211|126|1261497|1640.07|10.42|27.11|9027|2017-05-02 15:39:51
20372128|133|1331183|4537.73|5.09|29.68|9013|2017-05-01 16:01:19
78350514|171|1711183|1435.35|12.15|13.52|9018|2017-05-04 15:43:43
14686211|108|1081342|221.26|23.35|36.23|9021|2017-05-02 15:37:57
88614567|156|1561623|1517.60|14.64|20.49|9024|2017-04-30 15:45:01
70237882|183|1831391|3724.78|8.14|32.83|9006|2017-05-02 16:11:55
40337518|121|1211948|1615.88|20.27|43.14|9030|2017-05-11 15:44:16
35007132|187|1871958|688.50|22.73|39.36|9010|2017-05-01 15:53:25
83046308|140|1401661|3074.99|20.48|23.20|9018|2017-04-29 15:50:42
36221715|151|1511757|4337.12|10.19|22.89|9008|2017-05-06 16:08:21
10214224|142|1421653|2029.42|1.09|13.63|9026|2017-05-06 16:10:43
27172202|122|1221654|4852.27|0.67|7.47|9026|2017-04-28 16:04:07
14674265|127|1271998|2120.38|22.23|25.09|9017|2017-05-05 15:50:01
60062438|129|1291461|1637.40|18.20|39.59|9017|2017-05-07 15:49:07
28785178|187|1871467|4670.02|2.63|11.93|9017|2017-05-04 15:56:08
26232542|111|1111313|1659.92|10.19|34.87|9004|2017-04-28 16:05:35
15886512|126|1261890|1625.83|1.49|21.51|9006|2017-05-07 15:58:08
55763871|140|1401079|1219.63|11.83|15.36|9005|2017-04-27 15:47:13
22673031|133|1331886|3622.20|21.29|32.61|9015|2017-04-30 15:44:16
85607848|169|1691942|2517.39|15.71|36.01|9005|2017-04-29 15:41:47
84618765|111|1111144|2490.42|15.69|21.74|9010|2017-05-03 15:59:43
30462143|183|1831135|1109.59|15.80|30.34|9017|2017-05-06 16:06:40
80044377|107|1071825|3630.79|4.69|7.16|9026|2017-05-05 16:05:33
20245235|175|1751476|3510.10|5.08|27.92|9022|2017-05-11 15:38:35
31001647|109|1091398|3062.47|19.23|33.03|9014|2017-05-10 16:01:47
13645725|150|1501680|1823.49|10.28|14.16|9005|2017-05-01 15:36:13
87650405|196|1961579|2242.07|13.85|37.84|9025|2017-05-08 15:43:40
10215540|135|1351169|4796.53|15.49|31.61|9012|2017-05-09 16:05:35
27008388|192|1921288|4018.79|23.56|35.11|9028|2017-04-29 15:43:12
13488371|148|1481863|3195.89|2.92|7.89|9019|2017-05-11 15:37:02
46240764|142|1421806|2331.28|13.22|17.10|9011|2017-04-30 16:10:08
53717557|134|1341327|50.70|19.29|22.59|9016|2017-05-08 16:09:11
45518016|194|1941329|3485.41|3.44|12.42|9008|2017-04-28 15:53:11
84275360|149|1491713|4332.26|14.29|30.28|9019|2017-04-28 15:48:11
53587775|188|1881043|1446.36|13.67|36.99|9004|2017-05-06 15:37:46
74767351|113|1131810|826.72|14.27|17.31|9026|2017-05-02 16:04:37
83557560|110|1101862|4476.05|24.81|42.74|9001|2017-05-01 16:00:54
86113375|101|1011717|741.28|5.26|14.06|9028|2017-04-27 15:43:56
37111160|104|1041163|417.82|5.26|20.73|9007|2017-05-03 16:02:58
82160354|186|1861144|371.87|24.44|32.10|9009|2017-05-07 15:45:09
71464042|198|1981902|2823.75|6.59|28.17|9026|2017-05-07 15:37:51
87578667|131|1311450|558.79|1.06|17.34|9016|2017-05-11 15:42:16
83683125|168|1681540|1111.71|9.32|16.55|9006|2017-05-11 15:36:25
62774841|153|1531177|3724.48|14.79|17.84|9015|2017-05-01 15:46:03
56680868|100|1001167|3785.72|8.05|19.90|9006|2017-05-08 15:47:54
33367028|189|1891337|4787.85|17.35|22.08|9008|2017-05-09 15:44:41
34173868|128|1281474|2035.55|2.06|6.05|9024|2017-05-02 15:50:08
62688466|190|1901095|898.31|7.92|32.21|9022|2017-04-29 15:49:23
45486810|129|1291006|4412.51|5.89|9.79|9029|2017-05-11 16:02:10
34882786|152|1521715|4648.20|17.98|29.80|9022|2017-05-02 15:37:44
64735007|154|1541730|746.28|15.17|21.37|9017|2017-04-28 15:44:39
78452453|138|1381114|2577.48|11.64|12.81|9028|2017-04-28 16:02:31
22223428|113|1131339|1590.18|15.76|37.00|9012|2017-05-06 16:04:14
36743411|123|1231647|2453.92|8.21|30.73|9006|2017-04-29 15:51:10
60403408|157|1571789|3654.96|3.00|12.46|9015|2017-05-03 15:40:53
76631623|130|1301481|3024.38|24.39|32.07|9022|2017-05-03 15:46:13
47610032|186|1861043|2387.74|21.12|38.42|9010|2017-04-28 15:54:01
34176030|144|1441454|919.22|15.18|30.96|9028|2017-05-10 15:55:49
18683367|112|1121630|1874.52|4.95|6.79|9002|2017-05-09 16:10:13
16322602|141|1411390|2837.22|4.89|25.84|9014|2017-05-10 15:49:21
35045573|133|1331602|3971.94|24.09|31.70|9008|2017-05-06 15:55:46
36282863|132|1321650|4430.12|4.52|21.74|9010|2017-05-04 15:40:23
32171510|113|1131548|1215.06|1.45|10.19|9006|2017-05-01 15:45:59
11433573|160|1601137|4785.08|23.82|39.81|9028|2017-04-27 16:04:32
78530664|135|1351103|4887.55|1.91|9.25|9030|2017-05-08 16:04:21
47674833|107|1071915|4613.73|3.92|18.32|9028|2017-05-07 16:01:15
67126575|116|1161680|295.27|12.23|33.09|9024|2017-04-28 15:41:31
65563363|183|1831270|4195.09|8.14|32.74|9003|2017-05-02 15:54:33
72818178|107|1071927|2943.99|15.24|15.91|9007|2017-05-10 15:47:36
36015340|116|1161915|1487.06|24.67|29.56|9005|2017-05-02 16:04:02
58787227|118|1181519|3009.14|16.34|17.41|9006|2017-05-03 15:55:40
10131447|198|1981633|1270.00|18.51|37.49|9007|2017-05-10 15:48:04
83414828|151|1511745|2297.35|19.74|32.41|9019|2017-05-03 15:40:14
18834638|175|1751144|573.65|17.52|21.86|9014|2017-05-03 15:47:55
58373377|128|1281809|264.02|9.18|33.59|9012|2017-04-29 15:51:16
15705532|172|1721075|1273.55|16.65|34.95|9019|2017-04-30 15:35:50
28648870|165|1651587|3572.12|5.58|15.00|9018|2017-05-05 15:51:28
31061207|172|1721578|639.05|18.36|34.93|9003|2017-04-27 15:45:58
31504182|120|1201767|988.72|3.99|18.19|9018|2017-05-06 15:50:25
